date-time,path,dung-luong(kb),thoi-gian(s),ngon-ngu,path,so-tu,so-cau,so-tu,so-cau,algorithm_summary,processing Time,predict text classification,R1-Recall,R1-Precision,R1-F1-score,R2-Recall,R2-Precision,R2-F1-score,Rl-Recall,Rl-Precision,Rl-F1-score
20230620_094314, vi/43.mp4,1577,59.68, vi, vi/43_vi.txt,218,5,156,2, edmundson,9.138075113, the_thao,0.735294118,1,0.847457622,0.702020202,0.992857143,0.822485202,0.735294118,1,0.847457622
20230620_094327, vi/43.mp4,1577,59.68, vi, vi/43_vi.txt,218,5,98,2, kl,9.250432491, the_thao,0.455882353,1,0.626262622,0.419191919,0.988095238,0.588652478,0.455882353,1,0.626262622
20230620_094340, vi/44.mp4,2648,56.66, vi, vi/44_vi.txt,208,9,67,2, lexrank,44.64476132, suc_khoe,0.365671642,1,0.535519122,0.329787234,0.984126984,0.494023901,0.365671642,1,0.535519122
20230620_094428, vi/44.mp4,2648,56.66, vi, vi/44_vi.txt,208,9,67,2, textrank,8.96539402, suc_khoe,0.365671642,1,0.535519122,0.329787234,0.984126984,0.494023901,0.365671642,1,0.535519122
20230620_094440, vi/44.mp4,2648,56.66, vi, vi/44_vi.txt,208,9,53,2, lsa,11.25470829, suc_khoe,0.328358209,1,0.494382019,0.265957447,0.980392157,0.418410038,0.328358209,1,0.494382019
20230620_094455, vi/44.mp4,2648,56.66, vi, vi/44_vi.txt,208,9,103,2, luhn,10.01026869, suc_khoe,0.559701493,1,0.717703345,0.505319149,0.989583333,0.66901408,0.559701493,1,0.717703345
20230620_094509, vi/44.mp4,2648,56.66, vi, vi/44_vi.txt,208,9,46,2, edmundson,10.15006161, suc_khoe,0.268656716,1,0.423529408,0.234042553,0.977777778,0.3776824,0.268656716,1,0.423529408
20230620_094523, vi/44.mp4,2648,56.66, vi, vi/44_vi.txt,208,9,50,2, kl,10.09708691, suc_khoe,0.291044776,1,0.450867049,0.255319149,0.979591837,0.405063288,0.291044776,1,0.450867049
20230620_094536, vi/45.mp4,1576,56.29, vi, vi/45_vi.txt,185,7,59,2, lexrank,40.32942128, suc_khoe,0.425742574,1,0.597222218,0.346153846,0.981818182,0.511848337,0.425742574,1,0.597222218
20230620_094620, vi/45.mp4,1576,56.29, vi, vi/45_vi.txt,185,7,59,2, textrank,8.480890512, suc_khoe,0.425742574,1,0.597222218,0.346153846,0.981818182,0.511848337,0.425742574,1,0.597222218
20230620_094632, vi/45.mp4,1576,56.29, vi, vi/45_vi.txt,185,7,27,2, lsa,10.23973608, suc_khoe,0.247524752,1,0.396825394,0.166666667,1,0.285714283,0.247524752,1,0.396825394
20230620_094645, vi/45.mp4,1576,56.29, vi, vi/45_vi.txt,185,7,61,2, luhn,10.52685881, suc_khoe,0.366336634,1,0.53623188,0.326923077,0.980769231,0.490384612,0.366336634,1,0.53623188
20230620_094659, vi/45.mp4,1576,56.29, vi, vi/45_vi.txt,185,7,73,2, edmundson,10.5022738, suc_khoe,0.495049505,1,0.662251651,0.403846154,0.984375,0.572727269,0.495049505,1,0.662251651
20230620_094713, vi/45.mp4,1576,56.29, vi, vi/45_vi.txt,185,7,34,2, kl,8.521799326, suc_khoe,0.267326733,1,0.421874997,0.198717949,0.96875,0.329787231,0.267326733,1,0.421874997
20230620_094725, vi/46.mp4,1250,50.6, vi, vi/46_vi.txt,157,5,49,2, lexrank,25.75993586, phap_luat,0.376068376,1,0.546583847,0.315789474,1,0.479999996,0.376068376,1,0.546583847
20230620_094754, vi/46.mp4,1250,50.6, vi, vi/46_vi.txt,157,5,49,2, textrank,8.215731621, phap_luat,0.376068376,1,0.546583847,0.315789474,1,0.479999996,0.376068376,1,0.546583847
20230620_094806, vi/46.mp4,1250,50.6, vi, vi/46_vi.txt,157,5,57,2, lsa,8.447380066, phap_luat,0.427350427,1,0.598802391,0.361842105,0.982142857,0.52884615,0.427350427,1,0.598802391
20230620_094817, vi/46.mp4,1250,50.6, vi, vi/46_vi.txt,157,5,64,2, luhn,8.259421349, phap_luat,0.435897436,1,0.607142853,0.394736842,0.983606557,0.563380278,0.435897436,1,0.607142853
20230620_094829, vi/46.mp4,1250,50.6, vi, vi/46_vi.txt,157,5,57,2, edmundson,8.19780302, phap_luat,0.427350427,1,0.598802391,0.361842105,0.982142857,0.52884615,0.427350427,1,0.598802391
20230620_094840, vi/46.mp4,1250,50.6, vi, vi/46_vi.txt,157,5,57,2, kl,8.223202467, phap_luat,0.367521368,1,0.537499996,0.355263158,0.981818182,0.521739127,0.367521368,1,0.537499996
20230620_100133, vi/47.mp4,5070,59.61, vi, vi/47_vi.txt,236,4,132,2, lexrank,9.033135414, the_thao,0.623287671,1,0.767932485,0.561085973,1,0.718840575,0.623287671,1,0.767932485
20230620_094947, vi/47.mp4,5070,59.61, vi, vi/47_vi.txt,236,4,132,2, textrank,8.89098525, the_thao,0.623287671,1,0.767932485,0.561085973,1,0.718840575,0.623287671,1,0.767932485
20230620_094959, vi/47.mp4,5070,59.61, vi, vi/47_vi.txt,236,4,132,2, lsa,9.110963821, the_thao,0.623287671,1,0.767932485,0.561085973,1,0.718840575,0.623287671,1,0.767932485
20230620_095012, vi/47.mp4,5070,59.61, vi, vi/47_vi.txt,236,4,132,2, luhn,8.973999023, the_thao,0.623287671,1,0.767932485,0.561085973,1,0.718840575,0.623287671,1,0.767932485
20230620_095024, vi/47.mp4,5070,59.61, vi, vi/47_vi.txt,236,4,169,2, edmundson,10.24042368, the_thao,0.794520548,1,0.885496178,0.737556561,0.993902439,0.846753242,0.794520548,1,0.885496178
20230620_095038, vi/47.mp4,5070,59.61, vi, vi/47_vi.txt,236,4,67,2, kl,9.597032547, the_thao,0.335616438,1,0.502564099,0.28959276,1,0.449122804,0.335616438,1,0.502564099
20230620_095050, vi/48.mp4,4162,56.81, vi, vi/48_vi.txt,184,7,55,2, lexrank,40.18981481, the_thao,0.365853659,1,0.535714282,0.310344828,1,0.473684207,0.365853659,1,0.535714282
20230620_095134, vi/48.mp4,4162,56.81, vi, vi/48_vi.txt,184,7,55,2, textrank,10.17232609, the_thao,0.365853659,1,0.535714282,0.310344828,1,0.473684207,0.365853659,1,0.535714282
20230620_095148, vi/48.mp4,4162,56.81, vi, vi/48_vi.txt,184,7,55,2, lsa,8.657300711, the_thao,0.365853659,1,0.535714282,0.310344828,1,0.473684207,0.365853659,1,0.535714282
20230620_095200, vi/48.mp4,4162,56.81, vi, vi/48_vi.txt,184,7,65,2, luhn,10.73940659, the_thao,0.382113821,1,0.552941172,0.356321839,1,0.525423725,0.382113821,1,0.552941172
20230620_095214, vi/48.mp4,4162,56.81, vi, vi/48_vi.txt,184,7,57,2, edmundson,9.38308692, the_thao,0.37398374,1,0.544378694,0.316091954,0.982142857,0.478260866,0.37398374,1,0.544378694
20230620_095227, vi/48.mp4,4162,56.81, vi, vi/48_vi.txt,184,7,65,2, kl,9.177485943, the_thao,0.382113821,1,0.552941172,0.356321839,1,0.525423725,0.382113821,1,0.552941172
20230620_095240, vi/49.mp4,1672,58.14, vi, vi/49_vi.txt,232,6,112,2, lexrank,44.58702135, the_thao,0.516129032,1,0.680851059,0.486486486,1,0.65454545,0.516129032,1,0.680851059
20230620_095328, vi/49.mp4,1672,58.14, vi, vi/49_vi.txt,232,6,112,2, textrank,9.549945116, the_thao,0.516129032,1,0.680851059,0.486486486,1,0.65454545,0.516129032,1,0.680851059
20230620_095340, vi/49.mp4,1672,58.14, vi, vi/49_vi.txt,232,6,97,2, lsa,9.473604441, the_thao,0.516129032,1,0.680851059,0.432432432,1,0.603773581,0.516129032,1,0.680851059
20230620_095353, vi/49.mp4,1672,58.14, vi, vi/49_vi.txt,232,6,101,2, luhn,9.936065435, the_thao,0.451612903,1,0.622222218,0.436936937,0.989795918,0.606249996,0.451612903,1,0.622222218
20230620_095406, vi/49.mp4,1672,58.14, vi, vi/49_vi.txt,232,6,80,2, edmundson,9.312890291, the_thao,0.374193548,1,0.544600935,0.346846847,0.987179487,0.513333329,0.374193548,1,0.544600935
20230620_095419, vi/49.mp4,1672,58.14, vi, vi/49_vi.txt,232,6,53,2, kl,8.571685791, the_thao,0.264516129,1,0.418367344,0.22972973,1,0.373626371,0.264516129,1,0.418367344
20230620_095431, vi/50.mp4,6204,78.07, vi, vi/50_vi.txt,1,1,1,1, lexrank,38.44521928, chinh_tri_xa_hoi,,,,,,,,,
20230620_095513, vi/50.mp4,6204,78.07, vi, vi/50_vi.txt,1,1,1,1, textrank,8.264945507, chinh_tri_xa_hoi,,,,,,,,,
20230620_095524, vi/50.mp4,6204,78.07, vi, vi/50_vi.txt,1,1,1,1, lsa,8.138589621, chinh_tri_xa_hoi,,,,,,,,,
20230620_095536, vi/50.mp4,6204,78.07, vi, vi/50_vi.txt,1,1,1,1, luhn,8.30875206, chinh_tri_xa_hoi,,,,,,,,,
20230620_095547, vi/50.mp4,6204,78.07, vi, vi/50_vi.txt,1,1,1,1, edmundson,8.213527679, chinh_tri_xa_hoi,,,,,,,,,
20230620_095559, vi/50.mp4,6204,78.07, vi, vi/50_vi.txt,1,1,1,1, kl,8.222817659, chinh_tri_xa_hoi,,,,,,,,,

